dist_m,2023_04,2023_05,2023_06,2023_07,2023_08
19.947386051182548,,,,,
49.94738605118255,,,,,
79.94738605118255,,,,,
109.94738605118255,,,,,
139.94738605118255,,,,,
169.94738605118255,,,,,
199.94738605118255,,,,,
229.94738605118255,,,,,
259.94738605118255,,,,,
289.94738605118255,,,,,
319.94738605118255,,,,,
349.94738605118255,,,,,
379.94738605118255,,,,,
409.94738605118255,,,,,
439.94738605118255,,,,,
469.94738605118255,,,,,
499.94738605118255,,,,,
529.9473860511825,,,,,
559.9473860511825,,,,,
589.9473860511825,,,,,
619.9473860511825,,,,,
649.9473860511825,,,,,
679.9473860511825,,,,,
709.9473860511825,,,,,
739.9473860511825,,,,,
769.9473860511825,,,,,
799.9473860511825,,,,,
829.9473860511825,,,,,
859.9473860511825,,,,,
889.9473860511825,,,,,
919.9473860511825,,,,,
949.9473860511825,,,,,
979.9473860511825,,,,,
1009.9473860511825,,,,,
1039.9473860511825,,,,,
1069.9473860511825,,,,,
1099.9473860511825,,,,,
1129.9473860511825,,,,,
1159.9473860511825,,,,,
1189.9473860511825,,,,,
1219.9473860511825,,,,,
1249.9473860511825,,,,,
1279.9473860511825,,,,,
1309.9473860511825,,,,,
1339.9473860511825,,,,,
1369.9473860511825,,,,,
1399.9473860511825,,,,,
1429.9473860511825,,,,,
1459.9473860511825,,,,,
1489.9473860511825,,,,,
1519.9473860511825,,,,,
1549.9473860511825,,,,,
1579.9473860511825,,,,,
1609.9473860511825,,,,,
1639.9473860511825,,,,,
1669.9473860511825,,,,,
1699.9473860511825,,,,,
1729.9473860511825,,,,,
1759.9473860511825,,,,,
1789.9473860511825,,,,,
1819.9473860511825,,,,,
1849.9473860511825,,,,,
1879.9473860511825,,,,,
1909.9473860511825,,,,,
1939.9473860511825,,,,,
1969.9473860511825,,,,,
1999.9473860511825,,,,,
2029.9473860511825,,,,,
2059.9473860511825,,,,,
2089.9473860511825,,,,,
2119.9473860511825,,,,,
2149.9473860511825,,,,,
2179.9473860511825,,,,,
2209.9473860511825,,,,,
2239.9473860511825,,,,,
2269.9473860511825,,,,,
2299.9473860511825,,,,,
2329.9473860511825,,,,,
2359.9473860511825,,,,,
2389.9473860511825,,,,,
2419.9473860511825,,,,,
2449.9473860511825,,,,,
2479.9473860511825,,,,,
2509.9473860511825,,,,,
2539.9473860511825,,,,,
2569.9473860511825,,,,,
2599.9473860511825,,,,,
2629.9473860511825,,,,,
2659.9473860511825,,,,,
2689.9473860511825,,,,,
2719.9473860511825,,,,,
2749.9473860511825,,,,,
2779.9473860511825,,,,,
2809.9473860511825,,,,,
2839.9473860511825,,,,,
2869.9473860511825,,,,,
2899.9473860511825,,,,,
2929.9473860511825,,,,,
2959.9473860511825,,,,,
2989.9473860511825,,,,,
3019.9473860511825,,,,,
3049.9473860511825,,,,,
3079.9473860511825,,,,,
3109.9473860511825,,,,,
3139.9473860511825,,,,,
3169.9473860511825,,,,,
3199.9473860511825,,,,,
3229.9473860511825,,,,,
3259.9473860511825,,,,,
3289.9473860511825,,,,,
3319.9473860511825,,,,,
3349.9473860511825,,,,,
3379.9473860511825,,,,,
3409.9473860511825,,,,,
3439.9473860511825,,,,,
3469.9473860511825,,,,,
3499.9473860511825,,,,,
3529.9473860511825,,,,,
3559.9473860511825,,,,,
3589.9473860511825,,,,,
3619.9473860511825,,,,,
3649.9473860511825,,,,,
3679.9473860511825,,,,,
3709.9473860511825,,,,,
3739.9473860511825,,,,,
3769.9473860511825,,,,,
3799.9473860511825,,,,,
3829.9473860511825,,,,,
3859.9473860511825,,,,,
3889.9473860511825,,,,,
3919.9473860511825,,,,,
3949.9473860511825,,,,,
3979.9473860511825,,,,,
4009.9473860511825,,,,,
4039.9473860511825,,,,,
4069.9473860511825,,,,,
4099.947386051183,,,,,
4129.947386051183,,,,,
4159.947386051183,,,,,
4189.947386051183,,,,,
4219.947386051183,,,,,
4249.947386051183,,,,,
4279.947386051183,,,,,
4309.947386051183,,,,,
4339.947386051183,,,,,
4369.947386051183,,,,,
4399.947386051183,,,,,
4429.947386051183,,,,,
4459.947386051183,,,,,
4489.947386051183,,,,,
4519.947386051183,,,,,
4549.947386051183,,,,,
4579.947386051183,,,,,
4609.947386051183,,,,,
4639.947386051183,,,,,
4669.947386051183,,,,,
4699.947386051183,,,,,
4729.947386051183,,,,,
4759.947386051183,,,,,
4789.947386051183,,,,,
4819.947386051183,,,,,
4849.947386051183,,,,,
4879.947386051183,,,,,
4909.947386051183,,,,,
4939.947386051183,,,,,
4969.947386051183,,,,,
4999.947386051183,,,,,
5029.947386051183,,,,,
5059.947386051183,,,,,
5089.947386051183,,,,,
5119.947386051183,,,,,
5149.947386051183,,,,,
5179.947386051183,,,,,
5209.947386051183,,,,,
5239.947386051183,,,,,
5269.947386051183,,,,,
5299.947386051183,,,,,
5329.947386051183,,,,,
5359.947386051183,,,,,
5389.947386051183,,,,,
5419.947386051183,,,,,
5449.947386051183,,,,,
5479.947386051183,,,,,
5509.947386051183,,,,,
5539.947386051183,,,,,
5569.947386051183,,,,,
5599.947386051183,,,,,
5629.947386051183,,,,,
5659.947386051183,,,,,
5689.947386051183,,,,,
5719.947386051183,,,,,
5749.947386051183,,,,,
5779.947386051183,,,,,
5809.947386051183,,,,,
5839.947386051183,,,,,
5869.947386051183,,,,,
5899.947386051183,,,,,
5929.947386051183,,,,,
5959.947386051183,,,,,
5989.947386051183,,,,,
6019.947386051183,,,,,
6049.947386051183,,,,,
6079.947386051183,,,,,
6109.947386051183,,,,,
6139.947386051183,,,,,
6169.947386051183,,,,,
6199.947386051183,,,,,
6229.947386051183,,,,,
6259.947386051183,,,,,
6289.947386051183,,,,,
6319.947386051183,,,,,
6349.947386051183,,,,,
6379.947386051183,,,,,
6409.947386051183,,,,,
6439.947386051183,,,,,
6469.947386051183,,,,,
6499.947386051183,,,,,
6529.947386051183,,,,,
6559.947386051183,,,,,
6589.947386051183,,,,,
6619.947386051183,,,,,
6649.947386051183,,,,,
6679.947386051183,,,,,
6709.947386051183,,,,,
6739.947386051183,,,,,
6769.947386051183,,,,,
6799.947386051183,,,,,
6829.947386051183,,,,,
6859.947386051183,,,,,
6889.947386051183,,,,,
6919.947386051183,,,,,
6949.947386051183,,,,,
6979.947386051183,,,,,
7009.947386051183,,,,,
7039.947386051183,,,,,
7069.947386051183,,,,,
7099.947386051183,,,,,
7129.947386051183,,,,,
7159.947386051183,,,,,
7189.947386051183,,,,,
7219.947386051183,,,,,
7249.947386051183,,,,,
7279.947386051183,,,,,
7309.947386051183,,,,,
7339.947386051183,,,,,
7369.947386051183,,,,,
7399.947386051183,,,,,
7429.947386051183,,,,,
7459.947386051183,,,,,
7489.947386051183,,,,,
7519.947386051183,,,,,
7549.947386051183,,,,,
7579.947386051183,,,,,
7609.947386051183,,,,,
7639.947386051183,,,,,
7669.947386051183,,,,,
7699.947386051183,,,,,
7729.947386051183,,,,,
7759.947386051183,,,,,
7789.947386051183,,,,,
7819.947386051183,,,,,
7849.947386051183,,,,,
7879.947386051183,,,,,
7909.947386051183,,,,,
7939.947386051183,,,,,
7969.947386051183,,,,,
7999.947386051183,,,,,
8029.947386051183,,,,,
8059.947386051183,,,,,
8089.947386051183,,,,,
8119.947386051183,,,,,
8149.947386051183,,,,,
8179.947386051183,,,,,
8209.947386051183,,,,,
